835,22,0.001128,9.08244,12
1024,23,0.001047,10.0667,15
72,17,7.6e-05,9.15079,13
953,25,0.000916,11.6783,17
91,16,9.3e-05,6.72561,10
652,22,0.00065,9.37182,12
350,22,0.000374,10.4395,14
612,21,0.000625,9.81136,11
232,17,0.000244,7.8625,7
177,21,0.000209,10.8271,13
511,23,0.000496,9.97655,15
1037,23,0.001242,10.3864,11
197,19,0.000239,8.38938,13
697,22,0.000704,9.28096,14
239,19,0.000299,7.90571,13
1622,22,0.001585,9.72591,10
315,20,0.000364,8.87339,10
30,21,4.5e-05,10.3269,19
373,22,0.000359,10.5618,18
550,22,0.00065,10.553,16
34,16,6.2e-05,8.22951,14
118,16,0.000146,8.47549,10
1449,25,0.001844,10.8645,15
873,22,0.001014,10.0839,14
808,23,0.000798,9.78436,13
1167,25,0.001091,10.5056,15
308,21,0.000339,9.42476,15
41,13,6e-05,6.08,7
533,23,0.000525,11.0371,13
346,24,0.000348,11.5,16
929,24,0.000934,10.2885,14
117,16,0.000119,8.69951,12
26,18,3.6e-05,9.02083,16
666,23,0.000641,10.136,13
1734,26,0.001887,10.7851,14
1824,27,0.001925,12.1416,17
231,22,0.00022,11.4182,14
1807,26,0.001865,10.7077,14
655,22,0.00063,9.45545,12
2298,25,0.002145,10.2244,13
76,14,6.3e-05,7.45185,8
786,25,0.000751,11.2696,19
609,21,0.000492,9.22804,11
2231,26,0.002068,10.6504,16
1757,24,0.001522,9.85137,14
299,24,0.000221,11.503,20
41,18,6.1e-05,9.95946,14
543,23,0.000544,10.6895,15
438,21,0.000387,10.0621,11
2864,28,0.002641,12.2559,16
221,20,0.000236,9.78497,12
2849,27,0.002295,11.0714,15
179,19,0.000138,8.82792,11
1075,26,0.000903,11.5799,16
177,18,0.000167,8.58117,12
752,24,0.000573,10.0917,16
182,18,0.000167,8.18649,8
1355,24,0.001169,10.0853,12
205,23,0.000194,11.0603,17
712,24,0.000616,10.5858,16
1421,27,0.001697,12.0228,19
2186,25,0.003717,9.91612,13
168,21,0.00015,10.6818,15
39,22,5.7e-05,12.0147,18
4038,28,0.003407,11.1541,14
90,20,0.000215,9.61688,16
2905,27,0.002589,10.8626,17
2301,27,0.002434,11.8772,15
698,25,0.00053,10.8711,19
2190,24,0.001832,9.48527,10
936,24,0.000757,11.8384,16
238,22,0.000204,9.92629,16
3038,27,0.0026,10.957,15
1632,26,0.001296,10.8184,18
4306,25,0.004231,10.3003,11
739,26,0.000618,11.9036,20
382,20,0.000394,9.36435,14
2084,26,0.001815,10.7022,16
99,16,7.9e-05,7.52841,10
2764,27,0.002199,11.4317,17
428,19,0.000317,8.66071,11
715,25,0.000539,13.0852,21
68,15,9.5e-05,7.35246,11
34,17,3.9e-05,9.27419,13
121,15,0.000137,7.37799,7
993,25,0.000867,10.7449,17
163,17,0.000127,8.92553,11
2389,27,0.002092,11.712,17
369,20,0.000271,8.33812,8
356,20,0.000275,8.59302,12
1461,27,0.001289,11.1426,21
854,26,0.000762,11.4814,18
730,22,0.000617,9.60016,12
257,22,0.000302,11.3218,14
414,22,0.000341,9.85248,12
181,19,0.000172,9.89644,17
336,20,0.000366,9.109,8
707,21,0.000647,8.57759,9
1467,24,0.001512,11.0388,14
1319,25,0.001297,10.7828,13
